Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,phase
0.527847,0.447843,0.537046,0.447775,0.524792,0.447747,0.518611,0.46149,0.507933,0.480479,0.549323,0.447822,0.546281,0.494273,0.524775,0.516051,0.558522,0.496987,0.549313,0.499678,0.535574,0.529707,0.561582,0.581394,0.567735,0.494225,0.572397,0.55138,0.610667,0.584291,0.523257,0.44498,0.530895,0.442328,0.517138,0.436847,0.537121,0.431459,0.612182,0.603315,0.618342,0.597808,0.616852,0.586909,0.550897,0.600603,0.549339,0.597741,0.569257,0.584237,left
0.503316,0.439609,0.509515,0.436968,0.495684,0.439619,0.492542,0.464128,0.484903,0.483201,0.523304,0.436838,0.526301,0.483291,0.509504,0.505164,0.523238,0.483307,0.514024,0.483319,0.498696,0.521447,0.51714,0.581398,0.532452,0.48321,0.530912,0.537803,0.563112,0.592386,0.498729,0.431469,0.506409,0.428791,0.494085,0.425963,0.515554,0.423237,0.547776,0.606052,0.555456,0.608754,0.570844,0.595183,0.506367,0.60059,0.503336,0.595176,0.52324,0.586869,left
0.503316,0.439609,0.509515,0.436968,0.495684,0.439619,0.492542,0.464128,0.484903,0.483201,0.523304,0.436838,0.526301,0.483291,0.509504,0.505164,0.523238,0.483307,0.514024,0.483319,0.498696,0.521447,0.51714,0.581398,0.532452,0.48321,0.530912,0.537803,0.563112,0.592386,0.498729,0.431469,0.506409,0.428791,0.494085,0.425963,0.515554,0.423237,0.547776,0.606052,0.555456,0.608754,0.570844,0.595183,0.506367,0.60059,0.503336,0.595176,0.52324,0.586869,middle
0.480364,0.396021,0.491042,0.385148,0.47423,0.382379,0.457273,0.398756,0.435904,0.420544,0.504858,0.390501,0.521758,0.428668,0.515593,0.46688,0.498738,0.439663,0.491014,0.436829,0.471054,0.483293,0.469539,0.557013,0.507943,0.442417,0.491035,0.49146,0.501803,0.56232,0.478802,0.387818,0.483404,0.38781,0.472705,0.379513,0.492599,0.379575,0.481822,0.578768,0.491053,0.581513,0.507925,0.570619,0.452701,0.573332,0.451194,0.567862,0.472669,0.567864,middle
0.477268,0.42325,0.484885,0.423302,0.468043,0.420494,0.446561,0.436894,0.425098,0.453246,0.498739,0.42868,0.523303,0.447789,0.527877,0.488791,0.489561,0.469562,0.483349,0.464223,0.463409,0.49962,0.440482,0.540642,0.497215,0.472355,0.481889,0.50511,0.463496,0.55688,0.47423,0.417815,0.480334,0.417816,0.471173,0.404253,0.487953,0.412281,0.44964,0.562395,0.455774,0.570564,0.463484,0.556979,0.432727,0.556878,0.428168,0.548741,0.44199,0.548715,right
0.469622,0.445037,0.468085,0.442323,0.449683,0.436977,0.429704,0.442394,0.417436,0.4588,0.487977,0.445063,0.507901,0.47515,0.50337,0.518821,0.441981,0.491453,0.43429,0.480621,0.418954,0.52143,0.394438,0.546043,0.45423,0.496957,0.432768,0.53785,0.399058,0.573234,0.468016,0.436975,0.474156,0.436973,0.460436,0.428672,0.481861,0.426088,0.395975,0.578748,0.397512,0.581502,0.397476,0.573254,0.395991,0.573226,0.389829,0.56508,0.392884,0.546009,right
0.457302,0.425962,0.458796,0.425931,0.443466,0.412284,0.42048,0.412434,0.399072,0.442354,0.472683,0.436941,0.486461,0.464205,0.48034,0.507787,0.443545,0.469592,0.434342,0.461469,0.417464,0.477827,0.380649,0.494207,0.452722,0.47506,0.466521,0.472343,0.431219,0.496905,0.454257,0.42044,0.460406,0.423155,0.449659,0.409631,0.468078,0.417797,0.420523,0.513327,0.422055,0.513318,0.426665,0.494127,0.363749,0.529644,0.365307,0.513308,0.379087,0.491431,right
0.507915,0.41779,0.506424,0.412414,0.48952,0.409558,0.46963,0.436978,0.463429,0.477831,0.523256,0.415163,0.532502,0.453256,0.532459,0.491419,0.498755,0.447896,0.488003,0.445156,0.474153,0.491496,0.446565,0.51881,0.509461,0.453271,0.520236,0.464222,0.491094,0.521507,0.504861,0.409619,0.51097,0.409667,0.497254,0.401481,0.518633,0.401475,0.494093,0.540582,0.497161,0.540589,0.484912,0.524185,0.446582,0.535048,0.440446,0.526957,0.441968,0.521491,right
0.549363,0.385075,0.552383,0.379543,0.533973,0.379717,0.512515,0.401491,0.501778,0.439584,0.569251,0.374198,0.586107,0.404121,0.589243,0.442277,0.55389,0.406883,0.543188,0.406905,0.552394,0.450494,0.534063,0.513288,0.561664,0.406841,0.567756,0.447812,0.557012,0.510475,0.546254,0.379662,0.553888,0.379547,0.54016,0.374215,0.558544,0.366026,0.56466,0.535052,0.567754,0.532267,0.552396,0.513259,0.546231,0.535057,0.53856,0.53244,0.530923,0.518689,middle
0.569323,0.393208,0.569268,0.382382,0.552379,0.385172,0.529393,0.401323,0.514071,0.434257,0.584673,0.379623,0.606101,0.398707,0.6122,0.434125,0.570863,0.428777,0.561641,0.434157,0.578472,0.472387,0.586187,0.529597,0.581534,0.425974,0.592316,0.47505,0.606032,0.518782,0.566203,0.385167,0.572337,0.382458,0.558577,0.379644,0.578454,0.374092,0.615316,0.537774,0.61831,0.529677,0.603029,0.526862,0.599947,0.545977,0.592328,0.548681,0.586177,0.53506,middle
0.584611,0.379734,0.584598,0.379661,0.567754,0.382468,0.546305,0.398717,0.534013,0.428783,0.599979,0.37411,0.618309,0.395986,0.62298,0.428806,0.590745,0.420618,0.581512,0.425964,0.595343,0.458766,0.613744,0.499682,0.59846,0.415156,0.618338,0.447814,0.639866,0.486047,0.581505,0.376949,0.586142,0.374215,0.573903,0.374181,0.592252,0.363329,0.65363,0.502287,0.655153,0.49139,0.639795,0.494182,0.622964,0.51322,0.616809,0.516045,0.615317,0.502354,middle
0.595388,0.352335,0.598418,0.349639,0.583035,0.357782,0.564695,0.374137,0.561655,0.393285,0.615303,0.341448,0.629125,0.374195,0.630607,0.412413,0.610672,0.382421,0.599945,0.390474,0.626027,0.439597,0.649039,0.488719,0.61992,0.379542,0.642928,0.417836,0.67206,0.453314,0.592292,0.346858,0.598412,0.341524,0.584641,0.341487,0.604579,0.335882,0.681238,0.466873,0.68281,0.455945,0.673605,0.464183,0.65975,0.507826,0.652125,0.510612,0.653615,0.488673,left
0.581578,0.374216,0.584579,0.371476,0.567703,0.379628,0.563115,0.420514,0.569307,0.456043,0.601483,0.363338,0.61838,0.404201,0.622962,0.431505,0.596889,0.406947,0.587653,0.415047,0.596884,0.436861,0.612257,0.453261,0.607587,0.401503,0.635224,0.431471,0.673589,0.464212,0.578452,0.368772,0.584575,0.365947,0.570834,0.363261,0.590777,0.355114,0.679726,0.475112,0.682749,0.466931,0.6797,0.466881,0.642886,0.488762,0.638263,0.496897,0.61682,0.450678,left
0.524822,0.423237,0.52787,0.420577,0.509488,0.428778,0.50335,0.469577,0.507928,0.515998,0.544743,0.409701,0.564703,0.434247,0.566241,0.472358,0.546245,0.466895,0.534034,0.469724,0.543212,0.513277,0.575419,0.554218,0.555518,0.461407,0.576956,0.507833,0.615285,0.537911,0.520239,0.41779,0.527887,0.412399,0.512536,0.409642,0.533982,0.401481,0.621464,0.559673,0.626044,0.551486,0.618384,0.537908,0.580013,0.578794,0.57388,0.578761,0.581544,0.55417,left
0.489502,0.502343,0.491083,0.491396,0.472634,0.491546,0.454218,0.513192,0.460372,0.551532,0.509501,0.488783,0.532512,0.515931,0.521688,0.548796,0.501795,0.537898,0.49255,0.543238,0.495625,0.597892,0.515574,0.660496,0.511052,0.535136,0.523312,0.595054,0.557041,0.649751,0.484952,0.494167,0.494115,0.494134,0.478828,0.485929,0.500305,0.483197,0.552397,0.682314,0.558533,0.676919,0.566181,0.655125,0.514082,0.687911,0.509416,0.687787,0.5217,0.660587,left
0.501807,0.627925,0.503296,0.622341,0.484895,0.619751,0.478812,0.663242,0.488022,0.69328,0.520198,0.622341,0.526317,0.649677,0.523261,0.676925,0.50337,0.660632,0.494148,0.663243,0.491043,0.709662,0.481875,0.761458,0.51253,0.660643,0.518637,0.709688,0.520167,0.769614,0.498688,0.622337,0.506422,0.622392,0.492549,0.611471,0.514085,0.611411,0.509415,0.794183,0.518622,0.791544,0.521725,0.772449,0.475705,0.783347,0.472643,0.775138,0.48343,0.766904,middle
0.514023,0.72327,0.515604,0.720552,0.498757,0.71239,0.487966,0.750641,0.491067,0.769728,0.532414,0.726082,0.529395,0.769664,0.512547,0.796919,0.504844,0.775186,0.495672,0.769686,0.474152,0.805151,0.443518,0.851448,0.512526,0.783315,0.494086,0.835219,0.472626,0.892451,0.510953,0.712452,0.518694,0.715192,0.504897,0.701562,0.527821,0.709608,0.460394,0.914303,0.46955,0.919657,0.468069,0.897844,0.438906,0.867865,0.435849,0.859706,0.441972,0.854225,right
0.535496,0.707055,0.535564,0.706961,0.518648,0.69602,0.503337,0.72883,0.503293,0.747924,0.553975,0.712463,0.546249,0.756011,0.530934,0.775253,0.521704,0.753266,0.512551,0.745123,0.488026,0.777962,0.45574,0.805108,0.530904,0.758798,0.507935,0.805151,0.495688,0.824323,0.532447,0.698798,0.540179,0.704152,0.526324,0.687879,0.550844,0.693259,0.494125,0.835201,0.497167,0.840601,0.494099,0.821572,0.445042,0.821557,0.441941,0.813261,0.454258,0.805163,right
0.593797,0.660565,0.590727,0.655155,0.569264,0.64964,0.552417,0.698778,0.557045,0.717856,0.610653,0.660554,0.604559,0.709608,0.592251,0.731494,0.579978,0.701414,0.567742,0.693344,0.546223,0.734287,0.497224,0.786059,0.590727,0.70689,0.575453,0.750533,0.556959,0.783279,0.589228,0.649732,0.598381,0.649762,0.581486,0.641522,0.60606,0.641412,0.555451,0.813279,0.56011,0.810638,0.549341,0.780605,0.500282,0.818738,0.494098,0.810586,0.489544,0.785998,right
0.641387,0.54325,0.630685,0.53779,0.604584,0.543252,0.583057,0.606043,0.598472,0.663326,0.658295,0.532388,0.669028,0.592435,0.667392,0.649655,0.62296,0.597867,0.606123,0.5978,0.618292,0.69064,0.584585,0.805207,0.641325,0.600515,0.65208,0.693369,0.642855,0.797049,0.635232,0.53243,0.645956,0.532278,0.622981,0.524167,0.653579,0.51603,0.661322,0.835184,0.665924,0.826902,0.632151,0.810569,0.606052,0.843311,0.595317,0.843306,0.573915,0.81604,middle
0.434302,0.406898,0.438869,0.409691,0.418929,0.406954,0.3975,0.431454,0.385268,0.458701,0.457348,0.41506,0.484941,0.442431,0.498683,0.488746,0.440477,0.469582,0.429707,0.469577,0.412799,0.510496,0.409755,0.59513,0.451217,0.469638,0.442021,0.510518,0.446603,0.597901,0.431245,0.398711,0.437433,0.401357,0.425133,0.39047,0.446594,0.396037,0.428202,0.617002,0.435881,0.619703,0.452714,0.611461,0.398989,0.61968,0.394413,0.611526,0.414352,0.603328,middle
0.449672,0.499687,0.457276,0.50784,0.434309,0.507772,0.408252,0.518797,0.391326,0.546062,0.47725,0.513181,0.501755,0.535142,0.510988,0.581478,0.448108,0.589604,0.43738,0.581432,0.414374,0.638782,0.383724,0.687878,0.458843,0.597762,0.437364,0.663213,0.415929,0.717838,0.44661,0.491463,0.455772,0.491518,0.441983,0.48328,0.465006,0.488768,0.408204,0.728789,0.414341,0.7342,0.412802,0.720606,0.372984,0.706937,0.369885,0.696063,0.383692,0.693283,right
0.431253,0.584254,0.434345,0.595075,0.412823,0.58968,0.392866,0.625108,0.380653,0.666138,0.455748,0.597882,0.471123,0.633245,0.464969,0.685208,0.425091,0.660587,0.412844,0.65516,0.383709,0.709734,0.349958,0.769743,0.435868,0.666016,0.412801,0.726084,0.386785,0.786091,0.426643,0.576101,0.435836,0.576092,0.420522,0.5706,0.445063,0.573328,0.37754,0.796985,0.385186,0.802412,0.385191,0.791497,0.343797,0.786099,0.337719,0.777849,0.348423,0.77786,right
0.464966,0.603234,0.464989,0.611556,0.44661,0.606078,0.437398,0.66055,0.438876,0.701552,0.483407,0.619558,0.484882,0.671473,0.471129,0.7124,0.449645,0.674206,0.437433,0.668719,0.41587,0.7206,0.374449,0.767023,0.461873,0.679708,0.446594,0.73161,0.417415,0.78058,0.46043,0.595128,0.471055,0.59774,0.455771,0.586988,0.478802,0.592398,0.425081,0.79417,0.425142,0.791539,0.408271,0.783379,0.365266,0.791422,0.359184,0.777905,0.371423,0.769731,right
0.563162,0.543356,0.563137,0.537766,0.543217,0.535022,0.529429,0.570519,0.530977,0.606001,0.581558,0.537917,0.578516,0.595044,0.561619,0.636012,0.553969,0.578765,0.543157,0.576098,0.527849,0.622464,0.491071,0.660628,0.564673,0.581492,0.56773,0.61424,0.54476,0.655184,0.558585,0.53514,0.567778,0.535163,0.553887,0.526892,0.575451,0.526918,0.544755,0.666056,0.550852,0.666032,0.535574,0.655161,0.489515,0.676879,0.478781,0.666019,0.487993,0.663327,right
0.670472,0.36878,0.667376,0.374178,0.64442,0.376817,0.624536,0.420526,0.622966,0.466822,0.687407,0.371382,0.70581,0.417773,0.716538,0.469727,0.656657,0.426053,0.642879,0.42868,0.641329,0.48049,0.60609,0.529656,0.670463,0.42604,0.699604,0.434205,0.665856,0.518762,0.665889,0.360607,0.675073,0.360477,0.656684,0.35778,0.681196,0.355001,0.679656,0.543236,0.679654,0.535206,0.65516,0.526963,0.609141,0.545953,0.602977,0.537909,0.599983,0.529718,middle
0.579989,0.270462,0.578521,0.267801,0.557038,0.276021,0.538586,0.327858,0.541702,0.366046,0.601468,0.256825,0.630604,0.2759,0.65367,0.314061,0.572389,0.330533,0.560062,0.333297,0.581523,0.38228,0.56009,0.450644,0.586174,0.327804,0.61067,0.376908,0.602981,0.464111,0.573896,0.264968,0.58308,0.25963,0.567696,0.256818,0.59076,0.248717,0.615306,0.480562,0.615309,0.475101,0.595333,0.469594,0.567704,0.466847,0.560068,0.464215,0.55701,0.453265,middle
0.589239,0.218711,0.590712,0.22134,0.57384,0.234977,0.560065,0.286819,0.566217,0.325112,0.606107,0.205126,0.627514,0.232346,0.636737,0.267737,0.599924,0.273182,0.589248,0.2814,0.606116,0.297789,0.635247,0.341364,0.609182,0.265002,0.633711,0.292348,0.667394,0.335951,0.584576,0.213258,0.592278,0.207838,0.578433,0.210438,0.596867,0.196851,0.684336,0.341419,0.682812,0.335873,0.665903,0.344168,0.650598,0.349569,0.644447,0.355002,0.638264,0.344192,left
0.596925,0.295004,0.599983,0.297735,0.584615,0.308746,0.570848,0.36044,0.58003,0.387795,0.616817,0.286819,0.630672,0.311355,0.632222,0.336051,0.61065,0.346851,0.60146,0.355023,0.61527,0.374107,0.641312,0.406948,0.619931,0.338741,0.642894,0.365951,0.675087,0.398775,0.593831,0.289615,0.59998,0.286901,0.589195,0.284163,0.607597,0.278643,0.690408,0.412362,0.691936,0.404087,0.673598,0.404189,0.647482,0.417726,0.642897,0.420485,0.642943,0.409642,left
0.593862,0.404162,0.599958,0.415083,0.584605,0.423342,0.581563,0.464138,0.583077,0.499603,0.615319,0.406851,0.633733,0.423364,0.632166,0.453227,0.615279,0.453291,0.606066,0.461393,0.604569,0.480498,0.6429,0.521503,0.622988,0.447837,0.630632,0.475103,0.647546,0.521497,0.590771,0.39879,0.596884,0.398615,0.584671,0.396021,0.60459,0.390577,0.642925,0.535189,0.64905,0.535102,0.653647,0.526843,0.636733,0.543263,0.635248,0.540552,0.650587,0.524203,left
0.584648,0.464118,0.592237,0.475134,0.576961,0.486079,0.572324,0.529716,0.570854,0.570618,0.60605,0.466849,0.618404,0.499601,0.618387,0.526947,0.609138,0.524264,0.598448,0.532289,0.601483,0.551422,0.635219,0.584212,0.618343,0.51874,0.641343,0.5515,0.676602,0.578756,0.581561,0.458714,0.587677,0.453312,0.576965,0.458683,0.593812,0.447921,0.684292,0.589622,0.685863,0.581491,0.678204,0.584172,0.645943,0.597818,0.639837,0.597933,0.64133,0.586885,left
0.575373,0.496963,0.581598,0.507884,0.569293,0.513392,0.567769,0.556962,0.566229,0.595181,0.595309,0.50235,0.607642,0.535202,0.61371,0.567851,0.607629,0.554225,0.59994,0.556964,0.584635,0.584174,0.616818,0.625123,0.616783,0.551437,0.618354,0.589659,0.655197,0.619735,0.570855,0.494122,0.578429,0.491401,0.56923,0.488827,0.58313,0.485985,0.665919,0.633357,0.665932,0.627877,0.659789,0.622483,0.607653,0.6415,0.607617,0.63882,0.624485,0.627849,left
0.544718,0.447816,0.55239,0.453202,0.537069,0.450559,0.520247,0.47516,0.503323,0.499687,0.564714,0.453307,0.575437,0.488692,0.569292,0.521503,0.558604,0.505139,0.55245,0.505052,0.533952,0.548675,0.541671,0.622447,0.566199,0.507746,0.550905,0.543366,0.570859,0.611435,0.543146,0.442308,0.54632,0.442322,0.538647,0.434165,0.555482,0.436872,0.558542,0.622382,0.56467,0.622428,0.578466,0.619642,0.524788,0.633346,0.52484,0.627876,0.54477,0.630502,middle
0.515619,0.401353,0.523316,0.404113,0.509499,0.401522,0.494111,0.423161,0.47268,0.442344,0.537101,0.404253,0.553924,0.442303,0.549359,0.477751,0.534017,0.455971,0.526299,0.453264,0.498715,0.488786,0.484976,0.556956,0.5417,0.458655,0.512544,0.486016,0.512575,0.554261,0.512551,0.393309,0.520164,0.393294,0.509449,0.38509,0.527863,0.387779,0.494151,0.562384,0.500266,0.567895,0.518619,0.562389,0.468056,0.567888,0.469592,0.562383,0.487988,0.565138,middle
0.498716,0.376823,0.506345,0.385078,0.491083,0.379654,0.47265,0.39332,0.454221,0.406866,0.518701,0.390563,0.534048,0.428756,0.530963,0.4669,0.51104,0.436944,0.503352,0.431408,0.480304,0.453326,0.452716,0.499644,0.520206,0.442414,0.489511,0.450574,0.469534,0.510457,0.497142,0.368712,0.501832,0.368735,0.492616,0.360567,0.510955,0.365948,0.452725,0.505154,0.457302,0.513217,0.469548,0.516056,0.440426,0.502319,0.440434,0.49687,0.451174,0.507745,right
0.515555,0.360474,0.51708,0.36608,0.501757,0.360615,0.483345,0.374219,0.468016,0.38512,0.530901,0.37148,0.543185,0.412342,0.541691,0.45061,0.512563,0.417802,0.506349,0.412357,0.480293,0.445067,0.44506,0.472287,0.520251,0.420603,0.489536,0.442422,0.475709,0.472433,0.511037,0.355098,0.518658,0.355057,0.507906,0.352308,0.523307,0.352297,0.469588,0.483271,0.469589,0.485982,0.45123,0.47234,0.440478,0.48321,0.437395,0.475051,0.44047,0.472446,right
0.573933,0.346908,0.569291,0.354986,0.556946,0.346886,0.535534,0.365931,0.521775,0.39055,0.583065,0.360434,0.590786,0.398628,0.583034,0.436962,0.558584,0.401355,0.550903,0.395939,0.538611,0.420488,0.491034,0.458656,0.567765,0.404147,0.584614,0.404186,0.57696,0.447765,0.572352,0.341369,0.578473,0.341484,0.566252,0.336049,0.581573,0.341511,0.579994,0.453262,0.580055,0.450497,0.573904,0.447877,0.481837,0.466886,0.48032,0.458735,0.486447,0.461387,right
0.572327,0.333246,0.572391,0.341376,0.560129,0.333243,0.54936,0.357886,0.547782,0.379583,0.584648,0.346957,0.575452,0.382407,0.558572,0.398721,0.564653,0.376932,0.557056,0.374107,0.540138,0.387739,0.511027,0.40958,0.570808,0.382294,0.557004,0.401454,0.543162,0.415025,0.57077,0.325146,0.576924,0.327818,0.566222,0.319696,0.581608,0.327773,0.538582,0.423165,0.538629,0.423173,0.540114,0.415047,0.501801,0.420444,0.500286,0.409628,0.509459,0.409592,right
0.471112,0.305941,0.471175,0.306011,0.457344,0.303232,0.448152,0.333283,0.451145,0.349556,0.484951,0.308613,0.486455,0.341471,0.480292,0.360608,0.469584,0.344123,0.46037,0.344104,0.446598,0.363201,0.423583,0.371396,0.477253,0.34425,0.480315,0.365946,0.460361,0.371504,0.469529,0.297831,0.474142,0.297864,0.463477,0.295034,0.480362,0.295056,0.455801,0.374131,0.455798,0.371497,0.457319,0.374187,0.412877,0.376931,0.412867,0.363346,0.423531,0.371374,right
0.425135,0.270504,0.420507,0.276043,0.408188,0.273305,0.392868,0.273352,0.383719,0.286871,0.434337,0.281366,0.446629,0.297743,0.45885,0.322328,0.406681,0.325014,0.397546,0.319682,0.399077,0.346893,0.376023,0.363313,0.414338,0.327757,0.414348,0.355132,0.397511,0.360493,0.423521,0.265018,0.429678,0.265103,0.417459,0.25961,0.434282,0.264971,0.399006,0.368666,0.400541,0.365987,0.3929,0.349682,0.382155,0.37415,0.372962,0.371392,0.368355,0.360508,right
0.414367,0.267752,0.408254,0.270601,0.394444,0.265043,0.374499,0.256909,0.359141,0.251452,0.422071,0.278655,0.437332,0.297774,0.448064,0.322373,0.391345,0.330558,0.383708,0.325135,0.377575,0.366064,0.348421,0.390521,0.399051,0.333313,0.422031,0.341354,0.394424,0.387895,0.411345,0.25962,0.418918,0.262283,0.408202,0.254176,0.422057,0.259598,0.402081,0.409634,0.402069,0.406854,0.386738,0.387845,0.349945,0.404213,0.343842,0.401376,0.343784,0.387865,right
0.399088,0.289679,0.397435,0.289578,0.383637,0.28693,0.360716,0.292297,0.343809,0.311481,0.411252,0.292247,0.42509,0.305945,0.432735,0.324994,0.388269,0.335989,0.379128,0.335936,0.386759,0.368643,0.371369,0.425937,0.397451,0.335992,0.414334,0.363349,0.408192,0.431379,0.397499,0.284185,0.402123,0.284157,0.392851,0.278633,0.408235,0.276079,0.420485,0.450631,0.420536,0.447781,0.400554,0.436939,0.382187,0.439702,0.376001,0.439693,0.363793,0.431385,middle
0.399092,0.33321,0.397496,0.336049,0.383687,0.341408,0.366854,0.36868,0.362168,0.404154,0.411284,0.330576,0.429726,0.344149,0.434341,0.374096,0.400526,0.385174,0.392858,0.393263,0.405142,0.434193,0.423616,0.477857,0.409718,0.382335,0.426654,0.423172,0.45119,0.458653,0.397463,0.327776,0.402078,0.325029,0.38985,0.32241,0.408174,0.316962,0.460373,0.469575,0.461919,0.464078,0.451179,0.464153,0.435806,0.491421,0.429681,0.496853,0.426634,0.480531,middle
0.43579,0.341372,0.438872,0.346853,0.423611,0.352297,0.412893,0.38501,0.412882,0.423332,0.451235,0.341386,0.468018,0.355052,0.471121,0.37422,0.455749,0.401502,0.44659,0.406882,0.468026,0.431477,0.483367,0.461435,0.461963,0.396054,0.484917,0.417868,0.517166,0.431407,0.432723,0.335987,0.437365,0.333314,0.426605,0.330577,0.443497,0.327753,0.521726,0.458703,0.524813,0.450511,0.521712,0.428674,0.488008,0.464221,0.484908,0.466976,0.483407,0.461505,left
0.501814,0.286918,0.504899,0.284178,0.491048,0.294967,0.48182,0.330448,0.481806,0.366032,0.520144,0.275908,0.533966,0.292324,0.538626,0.31691,0.523229,0.322371,0.515593,0.33054,0.535519,0.365922,0.55698,0.401478,0.530894,0.316836,0.544744,0.349595,0.578464,0.366037,0.497238,0.284119,0.504833,0.278687,0.492575,0.278668,0.509422,0.270509,0.583099,0.382331,0.586156,0.37419,0.58154,0.366052,0.560107,0.41235,0.555476,0.415025,0.560043,0.401489,left
0.584593,0.294961,0.589205,0.29778,0.575429,0.306014,0.56624,0.336022,0.56466,0.368647,0.601507,0.289684,0.618337,0.303179,0.615315,0.327745,0.607591,0.330485,0.598464,0.335944,0.606042,0.363234,0.632189,0.387755,0.613777,0.322404,0.618381,0.363224,0.63375,0.406877,0.581541,0.292258,0.586141,0.286909,0.576979,0.289673,0.592225,0.281354,0.623006,0.425953,0.629131,0.425944,0.638335,0.406929,0.624502,0.40966,0.622964,0.406893,0.66591,0.382299,left
